,average_rating,num_pages,ratings_count,text_reviews_count,written_books,followers,quotes,discussions,questions,belongs_to_series,main_author,number_of_collaborators,merged_languages,publication_year,main_publisher
221,3.98,296,793,28,207.0,1792.0,0.0,0.0,0.0,0,Dave Shea,2,eng,2005.0,Peachpit Press
222,3.8,456,549,42,75.0,24.0,0.0,0.0,0.0,0,Elizabeth Castro,1,eng,2006.0,Peachpit Press
223,3.85,575,288,31,19.0,3.0,0.0,1.0,1.0,0,Michael Ochs,3,non-eng,2005.0,Taschen
224,3.81,245,26381,1109,129.0,4606.0,32.0,1.0,1.0,0,Chuck Klosterman,1,eng,2006.0,Scribner
225,3.73,272,62089,3324,129.0,4606.0,86.0,3.0,11.0,0,Chuck Klosterman,1,eng,2004.0,Scribner
226,3.51,419,474,19,149.0,596.0,0.0,1.0,0.0,1,Jane Feather,1,eng,1996.0,Bantam
227,3.77,540,166046,6446,20.0,1303.0,670.0,67.0,16.0,1,Robert M. Pirsig,1,eng,2006.0,HarperTorch
228,4.08,32,1773,274,135.0,26.0,0.0,0.0,1.0,0,Kevin O'Malley,3,eng,2005.0,Walker & Company
229,3.72,408,286,10,1.0,0.0,0.0,0.0,0.0,0,Ronald L. DiSanto,2,eng,1990.0,William Morrow Paperbacks
230,3.85,222,40,2,1280.0,12.0,0.0,0.0,0.0,0,John Harold Haynes,1,eng,2002.0,Haynes Manuals N. America Inc.
231,3.93,191,27,0,30.0,1.0,0.0,0.0,0.0,0,Catharine M. Fishel,2,eng,2004.0,Rockport Publishers
232,4.11,304,7300,266,6449.0,23300.0,18.0,0.0,1.0,0,Leo Tolstoy,2,eng,2003.0,Signet Classics
233,4.11,1392,211671,6245,308.0,26.0,1450.0,293.0,112.0,0,Leo Tolstoy,4,eng,1998.0,Oxford University Press
234,4.13,352,2403,210,6449.0,23300.0,68.0,0.0,0.0,0,Leo Tolstoy,2,eng,2006.0,Dover Publications
235,3.69,1168,322483,14702,512.0,9142.0,1550.0,73.0,36.0,0,Ayn Rand,2,eng,1999.0,Plume
236,3.68,224,2750,108,512.0,9142.0,17.0,0.0,2.0,0,Ayn Rand,1,eng,1963.0,Signet Book
237,3.87,752,1886,229,512.0,9142.0,764.0,40.0,19.0,0,Ayn Rand,1,eng,2005.0,Dutton
238,3.51,176,11462,467,512.0,9140.0,151.0,1.0,0.0,0,Ayn Rand,2,eng,1964.0,Signet
239,3.63,105,110952,7277,512.0,9142.0,198.0,66.0,20.0,0,Ayn Rand,1,eng,1999.0,NAL
240,3.91,464,23199,1086,512.0,9142.0,48.0,5.0,3.0,0,Ayn Rand,2,eng,1996.0,Signet
241,3.88,340,3501,153,512.0,9142.0,49.0,2.0,1.0,0,Ayn Rand,4,eng,1986.0,Signet
242,3.96,681,18,2,512.0,9140.0,1.0,0.0,0.0,0,Ayn Rand,3,eng,1997.0,NAL
243,3.95,416,150,7,3.0,0.0,1.0,0.0,0.0,0,J.J. Isler,2,eng,2006.0,For Dummies
244,3.88,368,646,83,2.0,8.0,1.0,0.0,0.0,0,Colin  Wells,1,eng,2006.0,Delacorte Press
245,4.23,192,12180,630,131.0,1396.0,13.0,2.0,1.0,0,Billy Collins,1,eng,2002.0,Random House Trade Paperbacks
246,3.62,286,51,5,9.0,2.0,0.0,0.0,0.0,0,Christopher Caswell,1,eng,2004.0,Lyons Press
247,3.09,571,1601,284,111.0,80.0,2.0,2.0,1.0,0,Kevin Trudeau,1,eng,2004.0,Alliance Publishing
248,3.63,231,8854,672,138.0,431.0,10.0,4.0,2.0,0,Bernard Malamud,2,eng,2003.0,Farrar Straus Giroux
249,3.55,277,17155,1841,89.0,6871.0,5.0,6.0,1.0,0,Anne Tyler,1,eng,2006.0,Alfred A. Knopf
250,3.77,826,44,3,34.0,1.0,0.0,0.0,2.0,0,Gary Colombo,2,eng,2004.0,Bedford Books
251,3.59,528,234,11,20.0,6.0,0.0,0.0,0.0,0,Thomas E. Skidmore,2,eng,2004.0,Oxford University Press USA
252,3.77,391,33321,2925,221.0,6519.0,90.0,16.0,5.0,0,Philip Roth,1,eng,2005.0,Vintage International
253,3.59,164,8703,417,87.0,4.0,1.0,0.0,0.0,0,Jon   Stewart,1,eng,1999.0,Dey Street Books
254,4.19,352,6375,179,761.0,34900.0,34.0,30.0,1.0,0,Gabriel García Márquez,3,eng,2008.0,Harper Perennial Modern Classics
255,3.97,118,7888,411,761.0,34900.0,124.0,123.0,7.0,0,Gabriel García Márquez,1,non-eng,2003.0,Vintage Espanol
256,4.07,496,130,5,761.0,34900.0,822.0,173.0,90.0,0,Gabriel García Márquez,1,non-eng,2006.0,Plaza y Janes
257,3.98,176,4508,278,761.0,34900.0,137.0,5.0,2.0,0,Gabriel García Márquez,1,non-eng,2006.0,Plaza y Janes
258,3.99,533,397,47,761.0,34900.0,81.0,6.0,2.0,0,Gabriel García Márquez,2,eng,2004.0,Vintage
259,3.6,112,5856,377,761.0,34900.0,165.0,16.0,2.0,0,Gabriel García Márquez,1,non-eng,2004.0,Vintage Espanol
260,4.07,425,32569,1058,49.0,3521.0,33.0,5.0,8.0,0,Brian Greene,1,eng,2004.0,Vintage Books USA
261,4.29,288,37,6,8.0,4.0,5.0,0.0,0.0,0,Upasika Kee Nanayon,2,eng,2005.0,Wisdom Publications
262,3.75,363,1,0,56.0,0.0,0.0,0.0,0.0,0,Rob Humphreys,3,eng,2006.0,Rough Guides
263,3.83,128,11,0,5240.0,781.0,0.0,0.0,0.0,0,Lonely Planet,3,eng,2004.0,Lonely Planet
265,0.0,295,0,0,5240.0,781.0,0.0,0.0,0.0,0,Lonely Planet,2,eng,2001.0,Lonely Planet
266,3.88,287,6870,237,15.0,67.0,1.0,1.0,0.0,0,H.G. Bissinger,1,eng,2006.0,Mariner Books
267,4.25,1139,83184,4249,143.0,25500.0,370.0,32.0,14.0,0,Neal Stephenson,1,eng,2002.0,Avon
268,4.1,418,5,0,143.0,25500.0,0.0,0.0,0.0,1,Neal Stephenson,1,non-eng,2001.0,Payot
269,4.26,815,19320,565,143.0,25500.0,55.0,1.0,0.0,1,Neal Stephenson,1,eng,2005.0,William Morrow Paperbacks
270,3.93,927,30872,1735,142.0,25600.0,81.0,9.0,4.0,1,Neal Stephenson,1,eng,2004.0,HarperCollins Perennial
271,3.61,448,2465,137,142.0,25600.0,7.0,0.0,0.0,0,Neal Stephenson,2,eng,2005.0,Spectra Books
272,3.25,308,4657,223,143.0,25500.0,9.0,0.0,0.0,0,Neal Stephenson,1,eng,2001.0,William Morrow Paperbacks
273,4.19,499,71042,2767,143.0,25500.0,110.0,37.0,8.0,0,Neal Stephenson,2,eng,2000.0,Spectra
274,3.68,640,4731,270,142.0,25600.0,5.0,2.0,0.0,0,Neal Stephenson,3,eng,2005.0,Spectra
275,4.2,464,1567,65,142.0,25600.0,0.0,1.0,0.0,0,Neal Stephenson,1,eng,2006.0,HarperTorch
276,4.03,438,188100,6612,142.0,25600.0,444.0,88.0,21.0,0,Neal Stephenson,2,eng,2000.0,Bantam Books
277,4.16,450,1474,30,36.0,41.0,1.0,0.0,0.0,0,Dan Harrington,2,eng,2005.0,Two Plus Two Publishing LLC
278,4.24,381,1929,72,36.0,41.0,9.0,1.0,0.0,0,Dan Harrington,2,eng,2004.0,Two Plus Two Publishing LLC
279,4.17,240,18602,1379,51.0,1320.0,264.0,2.0,6.0,0,Donald A. Norman,1,eng,2002.0,Basic Books
280,3.95,272,3702,149,51.0,1320.0,36.0,1.0,0.0,0,Donald A. Norman,1,eng,2005.0,Basic Books
281,4.17,257,265,31,51.0,1320.0,264.0,2.0,6.0,0,Donald A. Norman,1,eng,1988.0,Basic Books
282,4.27,259,51,7,5.0,2.0,0.0,0.0,0.0,0,Alex C. Jones,3,eng,2006.0,Ignatius Press
283,3.86,192,920,76,300.0,13100.0,2340.0,307.0,117.0,0,Paulo Coelho,3,eng,2006.0,HarperOne
284,3.86,197,1631221,55843,300.0,13100.0,2340.0,307.0,117.0,0,Paulo Coelho,3,eng,1993.0,HarperCollins
285,4.57,192,9013,153,423.0,2554.0,0.0,1.0,1.0,1,Hiromu Arakawa,2,eng,2006.0,VIZ Media LLC
286,4.56,192,16666,299,423.0,2554.0,5.0,1.0,0.0,1,Hiromu Arakawa,2,eng,2005.0,VIZ Media LLC
287,4.57,192,11451,161,423.0,2554.0,0.0,1.0,0.0,1,Hiromu Arakawa,2,eng,2006.0,VIZ Media LLC
288,4.5,192,111091,1427,423.0,2554.0,15.0,22.0,9.0,1,Hiromu Arakawa,2,eng,2005.0,VIZ Media LLC
289,4.55,200,10752,294,423.0,2554.0,1.0,1.0,0.0,1,Hiromu Arakawa,2,eng,2005.0,VIZ Media LLC
290,3.86,198,251,32,300.0,13100.0,2340.0,307.0,117.0,0,Paulo Coelho,3,eng,1998.0,HarperCollins Publishers
291,4.52,192,14923,419,423.0,2554.0,4.0,3.0,0.0,1,Hiromu Arakawa,2,eng,2005.0,VIZ Media LLC
292,3.82,274,26922,1726,59.0,6538.0,22.0,12.0,4.0,0,Robert   Harris,1,eng,2005.0,Random House Trade Paperbacks
293,3.6,360,1156,68,3199.0,192.0,2.0,0.0,0.0,0,Edward Bulwer-Lytton,2,eng,2002.0,Borgo Press
294,3.87,103,1755253,25554,871.0,21700.0,140.0,195.0,74.0,0,John Steinbeck,1,eng,2002.0,Penguin Books
295,3.74,464,20529,1592,59.0,1602.0,187.0,1.0,3.0,0,Neil Strauss,1,eng,2005.0,It Books
296,4.02,182,142121,8782,64.0,746.0,35.0,136.0,36.0,0,Ellen Raskin,1,eng,2004.0,Puffin
297,3.83,215,30231,1130,70.0,418.0,5.0,18.0,11.0,0,Zilpha Keatley Snyder,1,eng,2009.0,Turtleback Books
298,4.11,503,280309,3703,9.0,2637.0,357.0,111.0,58.0,0,Arthur Golden,1,eng,2005.0,Vintage Books USA
299,4.11,434,1301083,19296,9.0,2637.0,357.0,111.0,58.0,0,Arthur Golden,1,eng,2005.0,Random House Large Print Publishing
300,4.11,497,2122,256,9.0,2637.0,357.0,111.0,58.0,0,Arthur Golden,1,eng,2005.0,Vintage
301,4.08,144,145,8,14.0,1.0,2.0,0.0,0.0,0,David        James,4,eng,2005.0,Newmarket Press
302,4.11,497,4189,462,9.0,2637.0,357.0,111.0,58.0,0,Arthur Golden,1,eng,1998.0,Vintage
303,3.93,334,1556,158,5.0,164.0,97.0,3.0,4.0,0,Mineko Iwasaki,2,eng,2003.0,Pocket Books
304,3.44,58,9,2,377.0,74.0,0.0,0.0,0.0,1,J. Torres,2,eng,2006.0,Oni Press
305,3.41,95,59,7,144.0,37.0,0.0,0.0,0.0,0,Margaret Johnson,2,eng,2002.0,Cambridge University Press
306,4.7,0,22,4,497.0,2819.0,4.0,0.0,0.0,0,Gary Chapman,1,eng,2005.0,Moody Publishers
307,3.89,736,2418736,21303,437.0,99300.0,332.0,82.0,35.0,1,Dan Brown,1,eng,2006.0,Pocket Books
308,3.89,508,196,20,437.0,99300.0,332.0,82.0,35.0,1,Dan Brown,1,non-eng,2005.0,Umbriel
309,3.89,18,65,7,437.0,99300.0,332.0,82.0,35.0,0,Dan Brown,2,non-eng,2005.0,FonoLibro
310,3.84,489,1679706,35877,437.0,99300.0,163.0,126.0,62.0,1,Dan Brown,1,eng,2006.0,Anchor
311,3.84,467,1120,105,437.0,99300.0,163.0,126.0,62.0,0,Dan Brown,1,eng,2006.0,Broadway Books
312,3.84,744,377,16,437.0,99300.0,163.0,126.0,62.0,1,Dan Brown,2,non-eng,2005.0,Pocket
313,3.71,736,4919,410,437.0,99300.0,65.0,21.0,11.0,0,Dan Brown,1,eng,2006.0,Pocket Books
314,3.71,585,3353,183,437.0,99300.0,65.0,21.0,11.0,0,Dan Brown,1,eng,2004.0,Corgi Books
315,3.71,448,61,4,437.0,99300.0,65.0,21.0,11.0,0,Dan Brown,1,eng,2005.0,Bantam Press
316,4.04,383,456,41,24.0,250.0,0.0,0.0,0.0,1,P.J. Parrish,1,eng,2005.0,Pinnacle
317,4.03,258,61760,2600,32.0,457.0,180.0,5.0,9.0,0,Thomas J. Stanley,2,eng,1998.0,Gallery Books
318,4.18,320,88897,2334,1330.0,4441.0,1466.0,47.0,49.0,0,Napoleon Hill,1,eng,2005.0,Tarcherperigee
319,4.18,368,48,9,1166.0,4441.0,1467.0,47.0,49.0,0,Napoleon Hill,1,eng,2004.0,High Roads Media
320,3.58,256,173,14,10.0,2.0,0.0,0.0,0.0,0,Mike   Mason,1,eng,2006.0,Pragmatic Bookshelf
321,3.95,288,253,17,7.0,52.0,0.0,1.0,0.0,0,Riki Anne Wilchins,1,eng,2005.0,Firebrand Books
322,3.66,384,12748,948,170.0,1288.0,59.0,3.0,10.0,0,Donald J. Trump,2,eng,2004.0,Ballantine Books
323,4.26,194,76451,3400,105.0,692.0,447.0,30.0,12.0,0,George S. Clason,1,eng,2008.0,Berkley Books
324,4.26,4,86,15,105.0,692.0,447.0,30.0,12.0,0,George S. Clason,1,eng,2005.0,Recorded Books Inc.
325,4.21,480,9498,637,19.0,503.0,46.0,3.0,3.0,0,Trevanian,2,eng,2005.0,Broadway Books
326,4.07,386,166916,6243,132.0,9719.0,55.0,14.0,19.0,0,David McCullough,1,eng,2006.0,Simon Schuster
327,4.22,192,1299,30,11.0,3.0,4.0,6.0,0.0,0,Peter  Stone,2,eng,1976.0,Penguin Books
328,3.62,284,31,5,62.0,11.0,0.0,0.0,0.0,0,Robert J. Allison,1,eng,2000.0,University of Chicago Press
329,3.98,418,200744,7656,652.0,2458.0,49.0,40.0,19.0,1,Pearl S. Buck,1,eng,2009.0,Howard Publishing Co
330,3.93,5,26,2,399.0,1555.0,655.0,9.0,24.0,0,Rick Warren,1,eng,2005.0,Zondervan
331,3.74,399,190039,4922,39.0,916.0,55.0,74.0,9.0,0,Eric Schlosser,1,eng,2005.0,Harper Perennial
332,3.74,384,811,77,39.0,916.0,55.0,74.0,9.0,0,Eric Schlosser,1,eng,2002.0,Penguin Books
333,4.07,269,297533,14935,27.0,4900.0,79.0,71.0,14.0,0,Lisa See,1,eng,2006.0,Random House
334,3.78,422,72361,2334,738.0,76600.0,7.0,5.0,8.0,0,John Grisham,1,eng,2006.0,Delta
335,4.51,1344,11208,1237,43.0,2227.0,13.0,6.0,12.0,0,Robert A. Caro,1,eng,1975.0,Vintage
336,3.75,320,28,1,36.0,248.0,0.0,0.0,0.0,1,Stephen W. Frey,1,eng,2006.0,Ballantine Books
337,3.74,201,3877,275,50.0,32.0,0.0,2.0,1.0,0,Bill Phillips,2,eng,1999.0,HarperCollins Publishers Inc.
338,3.65,288,401,63,13.0,14.0,0.0,0.0,0.0,0,Pamela Peeke,2,eng,2005.0,Rodale Books
339,3.95,405,814,51,50.0,32.0,2.0,0.0,0.0,0,Bill Phillips,1,eng,2003.0,High Point Media
340,4.13,245,228,16,37.0,111.0,12.0,3.0,2.0,0,Robert G. Hagstrom,3,eng,2005.0,John Wiley & Sons
341,4.07,432,39,1,12.0,4.0,0.0,0.0,0.0,0,Robert P. Miles,2,eng,2003.0,Wiley
342,3.15,368,26,8,4.0,0.0,0.0,0.0,0.0,0,Marvin N. Olasky,2,eng,2005.0,B Books
343,3.99,68,11178,623,351.0,973.0,5.0,8.0,5.0,1,Barbara Park,2,eng,1993.0,Random House Books for Young Readers
344,3.67,392,3379,67,129.0,3171.0,0.0,0.0,0.0,0,Sarah Mlynowski,1,eng,2004.0,Red Dress Ink
345,4.15,256,22843,936,48.0,12600.0,125.0,6.0,1.0,0,Michael   Lewis,1,eng,1990.0,Penguin Books
346,3.31,214,13,1,20.0,11.0,0.0,0.0,0.0,0,Frank McConnell,1,eng,1993.0,Walker & Company
347,4.08,64,8,2,60.0,6.0,0.0,0.0,0.0,0,Ursula Ferrigno,3,eng,2001.0,Ryland Peters & Small
348,3.96,256,14103,74,39.0,411.0,0.0,0.0,1.0,0,Giada De Laurentiis,2,eng,2006.0,Clarkson Potter
349,3.95,256,40125,217,39.0,411.0,1.0,0.0,2.0,0,Giada De Laurentiis,1,eng,2005.0,Clarkson Potter
350,4.09,240,8822,55,39.0,411.0,0.0,0.0,1.0,0,Giada De Laurentiis,2,eng,2007.0,Clarkson Potter
351,4.09,256,3697,34,22.0,38.0,0.0,0.0,1.0,0,Tyler Florence,2,eng,2006.0,Clarkson Potter
352,4.06,304,1426,16,22.0,38.0,0.0,0.0,0.0,0,Tyler Florence,4,eng,2003.0,Clarkson Potter Publishers
353,3.92,287,275,15,22.0,38.0,0.0,0.0,0.0,0,Tyler Florence,2,eng,2004.0,Clarkson Potter Publishers
354,3.97,320,628745,13034,29.0,3738.0,246.0,71.0,19.0,0,Steven D. Levitt,2,eng,2006.0,William Morrow
355,3.97,250,193,23,29.0,3738.0,247.0,71.0,19.0,0,Steven D. Levitt,2,non-eng,2006.0,Ediciones B
356,3.97,496,98,5,29.0,3738.0,247.0,71.0,19.0,0,Steven D. Levitt,2,eng,2006.0,Harper
357,4.27,338,189,25,93.0,2840.0,17.0,0.0,1.0,1,Barry Eisler,1,eng,2006.0,Putnam Publishing Group
358,3.91,401,4318,668,57.0,4680.0,678.0,360.0,74.0,0,Yann Martel,1,eng,2004.0,Mariner Books 
359,3.91,448,177,26,57.0,4680.0,678.0,360.0,74.0,0,Yann Martel,3,non-eng,2005.0,Gallimard
360,3.49,400,102,8,1.0,0.0,0.0,0.0,0.0,0,Robert Templer,1,eng,1999.0,Penguin Books
361,3.65,515,206011,10821,161.0,2819.0,130.0,23.0,10.0,0,James Frey,1,eng,2005.0,Anchor Books
362,3.56,256,43,6,1.0,2.0,0.0,2.0,0.0,0,Python Bonkers,1,eng,2006.0,Lulu.com
363,3.41,191,201,24,1.0,2.0,1.0,1.0,0.0,0,James Pinocchio,2,eng,2006.0,William Morrow Paperbacks
364,4.05,458,873,40,278.0,86.0,61.0,4.0,4.0,0,James M. Kouzes,2,eng,2003.0,Jossey-Bass
365,4.14,193,5354,281,34.0,21.0,22.0,1.0,1.0,0,Donald T. Phillips,1,eng,1993.0,Business Plus
366,3.68,542,55,4,11.0,3.0,0.0,0.0,0.0,0,Gary Yukl,1,eng,2005.0,Prentice Hall
367,3.72,397,1820,147,21.0,20.0,0.0,0.0,3.0,0,Rudolph W. Giuliani,1,eng,2002.0,Little Brown
368,3.55,368,132062,3303,283.0,1982.0,204.0,18.0,17.0,0,John Gray,1,eng,2012.0,Harper Paperbacks
369,3.62,368,18,1,283.0,1982.0,1.0,0.0,0.0,0,John Gray,1,eng,1998.0,Harper
370,3.55,2,43,3,283.0,1982.0,204.0,18.0,17.0,0,John Gray,1,eng,2007.0,HarperAudio
371,3.76,320,82,13,2.0,4.0,0.0,0.0,0.0,0,Ron  Louis,2,eng,1998.0,Prentice Hall Press
372,4.05,512,184418,4432,54.0,3840.0,42.0,28.0,16.0,1,Jean M. Auel,1,eng,2002.0,Bantam
373,4.05,468,495,67,54.0,3840.0,42.0,28.0,16.0,1,Jean M. Auel,1,eng,1980.0,Crown Publishing Group
374,4.26,317,85094,4155,48.0,12600.0,82.0,80.0,16.0,0,Michael   Lewis,1,eng,2004.0,W. W. Norton Company
375,0.0,112,0,0,14.0,0.0,0.0,0.0,0.0,0,Doug Walsh,1,eng,2005.0,BradyGames
376,4.18,452,60946,3167,324.0,14300.0,631.0,13.0,22.0,0,Robert Greene,2,eng,2000.0,Penguin (Business)
377,4.42,392,21934,1629,97.0,5065.0,78.0,44.0,3.0,0,Steven Pressfield,1,eng,2005.0,Bantam
378,4.07,414,16312,175,602.0,5361.0,4.0,0.0,0.0,1,Margaret Weis,2,eng,1992.0,Spectra Books
379,3.58,721,146,4,21.0,89.0,0.0,0.0,0.0,0,Thomas Harlan,1,eng,2001.0,Tor Classics
380,3.96,354,3002,198,97.0,5061.0,1.0,3.0,1.0,0,Steven Pressfield,1,eng,2006.0,Doubleday Books
381,3.9,448,3422,157,97.0,5066.0,13.0,0.0,1.0,0,Steven Pressfield,1,eng,2001.0,Bantam
382,3.76,400,2138,125,97.0,5061.0,21.0,1.0,0.0,0,Steven Pressfield,1,eng,2003.0,Bantam
383,4.0,168,53653,4702,97.0,5061.0,515.0,18.0,6.0,0,Steven Pressfield,2,eng,2003.0,Warner Books
384,3.78,176,14,2,1.0,7.0,0.0,0.0,0.0,0,Stephen J. Rosen,2,eng,2002.0,Continuum
385,3.91,340,85,6,5.0,11.0,0.0,0.0,0.0,0,David J. Danelo,2,eng,2006.0,Stackpole Books
386,4.1,160,226,20,4592.0,6930.0,0.0,0.0,0.0,0,Plato,2,eng,1973.0,Penguin Classics
387,3.92,128,29,6,4592.0,6930.0,50.0,0.0,2.0,0,Plato,2,eng,2003.0,Oxford University Press USA
388,3.92,176,236,22,4592.0,6930.0,50.0,0.0,2.0,0,Plato,2,eng,2005.0,Penguin Classics
389,4.47,157,14,0,4592.0,6930.0,0.0,0.0,0.0,0,Plato,2,eng,1991.0,Prometheus Books
390,4.5,125,26,4,198.0,239.0,0.0,0.0,0.0,0,Josef Pieper,3,eng,2019.0,St. Augustines Press
391,4.06,272,154,4,4592.0,6930.0,0.0,0.0,0.0,0,Plato,2,eng,2006.0,Hackett Publishing Company Inc.
392,4.35,233,18,1,4592.0,6930.0,0.0,0.0,0.0,0,Plato,2,eng,1998.0,Cornell University Press
393,3.85,128,28,7,4592.0,6930.0,4.0,1.0,0.0,0,Plato,2,eng,1999.0,Hackett Publishing Company Inc.
394,3.95,208,8186,198,4592.0,6930.0,26.0,2.0,0.0,0,Plato,3,eng,2004.0,Penguin Classics
395,3.99,716,34727,597,1326.0,633.0,59.0,46.0,9.0,0,Herodotus,3,eng,2003.0,Penguin Books
396,3.99,622,227,18,1326.0,633.0,59.0,46.0,9.0,0,Herodotus,3,eng,1954.0,Penguin Classics
397,3.99,613,2,0,1326.0,633.0,59.0,46.0,9.0,0,Herodotus,2,eng,1992.0,Prometheus Books
398,3.99,772,271,41,1326.0,633.0,59.0,46.0,9.0,0,Herodotus,3,eng,1998.0,Oxford University Press
399,3.99,653,143,17,1326.0,633.0,59.0,46.0,9.0,0,Herodotus,3,eng,1970.0,Penguin Classics
400,3.99,464,40,5,1326.0,633.0,59.0,46.0,9.0,0,Herodotus,3,eng,1992.0,W.W. Norton & Company
401,3.99,816,132,10,1326.0,633.0,59.0,46.0,9.0,0,Herodotus,4,eng,1997.0,Everyman's Library 234
402,3.99,710,36,6,1326.0,633.0,59.0,46.0,9.0,0,Herodotus,2,eng,1987.0,University of Chicago Press
403,3.86,683,288792,3423,4262.0,5393.0,331.0,113.0,29.0,0,Homer,3,eng,1999.0,Penguin Classics
404,3.86,574,1058,137,4264.0,5399.0,331.0,113.0,29.0,0,Homer,3,eng,1997.0,Hackett Publishing Company Inc.
405,3.86,588,692,81,4266.0,5399.0,331.0,113.0,29.0,0,Homer,3,eng,2004.0,Farrar Straus and Giroux
406,4.04,1556,54939,380,4264.0,5400.0,14.0,12.0,12.0,0,Homer,3,eng,1999.0,Penguin Classics
407,3.86,462,1919,118,4262.0,5393.0,331.0,113.0,29.0,0,Homer,4,eng,2003.0,Penguin Classics
408,3.86,312,158,15,4266.0,5399.0,331.0,113.0,29.0,0,Homer,2,eng,1999.0,Signet Classics
409,3.86,216,212,18,4262.0,5393.0,331.0,113.0,29.0,0,Homer,3,eng,2000.0,Hackett Publishing Company Inc.
410,3.76,541,760871,6557,4267.0,5399.0,261.0,224.0,44.0,0,Homer,3,eng,2006.0,Penguin Classics
411,3.76,515,1713,179,4266.0,5399.0,261.0,224.0,44.0,0,Homer,3,eng,1998.0,Farrar Straus and Giroux
412,3.76,374,1131,78,4264.0,5399.0,261.0,224.0,44.0,0,Homer,2,eng,1999.0,Harper Perennial
413,3.76,324,2543,167,4264.0,5400.0,261.0,224.0,44.0,0,Homer,4,eng,2003.0,Penguin Classics
414,3.76,304,262,24,4264.0,5400.0,262.0,224.0,44.0,0,Homer,2,eng,1999.0,Signet Classics
415,4.35,161,69,6,2915.0,1363.0,0.0,0.0,0.0,0,Virgil,2,eng,2001.0,Bolchazy-Carducci Publishers
416,4.22,607,414,10,2915.0,1363.0,1.0,0.0,0.0,0,Virgil,3,non-eng,1999.0,Harvard University Press
417,4.13,136,67,7,21.0,13.0,0.0,0.0,0.0,0,Ed Roberson,1,eng,2006.0,Atelos Press
418,3.8,180,259,15,2915.0,1363.0,0.0,0.0,0.0,0,Virgil,2,eng,1999.0,Oxford University Press
419,3.94,272,55,0,17.0,0.0,0.0,0.0,0.0,0,Paul  Kirk,1,eng,1997.0,Harvard Common Press
420,4.5,1808,578,25,28600.0,42100.0,207.0,10.0,6.0,0,William Shakespeare,3,eng,2002.0,Viking
421,4.5,1248,62,6,28700.0,42100.0,207.0,10.0,6.0,0,William Shakespeare,1,eng,1991.0,Gramercy
422,4.02,289,609271,7139,28600.0,42100.0,524.0,130.0,31.0,0,William Shakespeare,3,eng,2005.0,Cambridge University Press
423,4.44,137,8159,118,22.0,21.0,1.0,1.0,0.0,0,Reduced Shakespeare Company,4,eng,1994.0,Applause Books
424,3.64,272,888,92,300.0,13100.0,172.0,6.0,9.0,0,Paulo Coelho,2,eng,1995.0,HarperOne
425,3.31,212,1204,79,300.0,13100.0,47.0,3.0,2.0,0,Paulo Coelho,2,eng,1996.0,HarperOne
426,3.7,142,22662,945,300.0,13100.0,294.0,5.0,3.0,0,Paulo Coelho,1,eng,2004.0,HarperOne
427,3.57,336,58917,2575,300.0,13100.0,266.0,6.0,6.0,0,Paulo Coelho,2,eng,2006.0,HarperOne
428,3.57,208,70760,2702,300.0,13100.0,377.0,6.0,7.0,0,Paulo Coelho,2,eng,2006.0,HarperOne
429,3.62,256,1415,68,300.0,13100.0,109.0,4.0,4.0,0,Paulo Coelho,2,eng,2000.0,HarperOne
430,3.7,210,132064,5452,300.0,13100.0,653.0,24.0,22.0,0,Paulo Coelho,3,eng,2006.0,Harper Perennial
431,4.02,148,1658,125,28600.0,42100.0,524.0,130.0,31.0,0,William Shakespeare,3,eng,2001.0,Penguin Books
432,3.69,129,65,6,3.0,0.0,1.0,0.0,0.0,0,Carla Lynn Stockton,1,eng,2000.0,Cliffs Notes
433,4.02,240,102,16,28600.0,42100.0,524.0,130.0,31.0,0,William Shakespeare,2,eng,2000.0,Cliffs Notes
434,4.29,450,489,57,14.0,26.0,0.0,0.0,0.0,0,Giorgio De Santillana,2,eng,2015.0,Nonpareil Books
435,4.32,496,208,7,919.0,422.0,0.0,0.0,1.0,0,Thucydides,2,non-eng,1919.0,Harvard University Press
436,3.72,172,610,15,919.0,422.0,3.0,1.0,0.0,0,Thucydides,2,eng,1993.0,Hackett Publishing Company Inc.
437,4.35,400,38,0,919.0,422.0,0.0,0.0,0.0,0,Thucydides,2,non-eng,1921.0,Harvard University Press
438,3.9,530,154,21,919.0,422.0,149.0,4.0,3.0,0,Thucydides,2,eng,1998.0,Hackett Publishing Company Inc.
439,3.9,554,24,4,919.0,422.0,149.0,4.0,3.0,0,Thucydides,3,eng,1998.0,W. W. Norton & Company
440,4.29,480,35,0,919.0,422.0,0.0,0.0,0.0,0,Thucydides,2,eng,1923.0,Harvard University Press
441,4.5,34,2,0,919.0,422.0,0.0,0.0,0.0,0,Cynthia W. Shelmerdine,1,eng,1989.0,Bryn Mawr Commentaries
442,4.03,221,4483,56,2217.0,1430.0,20.0,4.0,0.0,0,Euripides,5,eng,1955.0,University of Chicago Press
443,4.21,228,3334,46,2217.0,1430.0,7.0,0.0,0.0,0,Euripides,6,eng,1969.0,University of Chicago Press
444,4.21,307,560,8,2217.0,1430.0,0.0,0.0,0.0,0,Euripides,6,eng,1968.0,University of Chicago Press
445,4.4,312,679,85,84.0,3784.0,34.0,1.0,1.0,0,Anne Carson,2,eng,2006.0,New York Review of Books
